ID,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,Target,FLAG_CAR,FLAG_REALTY
5023004,0,1800000,Working,Secondary / secondary special,Single / not married,House / apartment,-23007,-11589,1,1,1,0,Cleaning staff,10,0,C,0,0,1
5023006,0,1800000,Working,Secondary / secondary special,Single / not married,House / apartment,-23007,-11589,1,1,1,0,Cleaning staff,10,-48,0,0,0,1
5023007,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-13779,-1878,1,0,0,0,Sales staff,20,0,C,0,0,0
5023008,0,1575000,Working,Secondary / secondary special,Married,House / apartment,-13779,-1878,1,0,0,0,Sales staff,20,0,C,0,0,0
5023009,0,999000,Pensioner,Secondary / secondary special,Widow,House / apartment,-23799,365243,1,0,0,0,,10,0,C,0,0,1
5023010,0,999000,Pensioner,Secondary / secondary special,Widow,House / apartment,-23799,365243,1,0,0,0,,10,0,0,0,0,1
5023011,0,3600000,Working,Secondary / secondary special,Married,House / apartment,-11440,-2457,1,0,0,0,Private service staff,20,-9,C,0,1,0
5023012,0,1440000,Working,Secondary / secondary special,Married,House / apartment,-16898,-5622,1,0,0,0,,20,0,C,0,0,1
5023015,0,765000,Pensioner,Higher education,Married,House / apartment,-20833,365243,1,0,0,0,,20,-3,C,0,0,0
5023019,0,765000,Pensioner,Higher education,Married,House / apartment,-20833,365243,1,0,0,0,,20,-3,C,0,0,0
5023020,0,765000,Pensioner,Higher education,Married,House / apartment,-20833,365243,1,0,0,0,,20,0,C,0,0,0
5023021,0,765000,Pensioner,Higher education,Married,House / apartment,-20833,365243,1,0,0,0,,20,0,C,0,0,0
5023022,0,1575000,Pensioner,Secondary / secondary special,Widow,House / apartment,-21187,365243,1,0,0,0,,10,-15,0,0,0,1
5023023,0,1575000,Pensioner,Secondary / secondary special,Widow,House / apartment,-21187,365243,1,0,0,0,,10,-16,X,0,0,1
5023024,0,1575000,Pensioner,Secondary / secondary special,Widow,House / apartment,-21187,365243,1,0,0,0,,10,0,C,0,0,1
5023025,0,1485000,Working,Secondary / secondary special,Married,House / apartment,-18690,-5014,1,0,0,0,Laborers,20,0,C,0,0,1
5023027,0,1485000,Working,Secondary / secondary special,Married,House / apartment,-18690,-5014,1,0,0,0,Laborers,20,0,C,0,0,1
5023029,0,1485000,Working,Secondary / secondary special,Married,House / apartment,-18690,-5014,1,0,0,0,Laborers,20,0,0,0,0,1
5023031,0,2025000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15088,-2092,1,0,1,0,Sales staff,20,0,X,0,0,1
5023032,0,2025000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15088,-2092,1,0,1,0,Sales staff,20,0,C,0,0,1
5023033,0,2025000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15088,-2092,1,0,1,0,Sales staff,20,0,C,0,0,1
5023034,0,1125000,Working,Secondary / secondary special,Married,House / apartment,-17810,-1727,1,1,0,0,Laborers,20,0,C,0,0,1
5023035,0,1125000,Working,Secondary / secondary special,Married,House / apartment,-17810,-1727,1,1,0,0,Laborers,20,0,C,0,0,1
5023036,0,1125000,Working,Secondary / secondary special,Civil marriage,With parents,-8179,-1117,1,0,0,0,,20,-2,C,0,0,1
5023037,0,900000,Pensioner,Secondary / secondary special,Widow,House / apartment,-20950,365243,1,0,0,0,,10,-25,0,0,0,0
5023038,0,900000,Pensioner,Secondary / secondary special,Widow,House / apartment,-20950,365243,1,0,0,0,,10,-13,0,0,0,0
5023039,0,900000,Pensioner,Secondary / secondary special,Widow,House / apartment,-20950,365243,1,0,0,0,,10,0,0,0,0,0
5023040,0,900000,Pensioner,Secondary / secondary special,Widow,House / apartment,-20950,365243,1,0,0,0,,10,0,0,0,0,0
5023041,0,900000,Pensioner,Secondary / secondary special,Widow,House / apartment,-20950,365243,1,0,0,0,,10,0,0,0,0,0
5023042,0,900000,Pensioner,Secondary / secondary special,Widow,House / apartment,-20950,365243,1,0,0,0,,10,0,0,0,0,0
5023043,0,900000,Pensioner,Secondary / secondary special,Widow,House / apartment,-20950,365243,1,0,0,0,,10,0,0,0,0,0
5023044,0,1350000,Pensioner,Secondary / secondary special,Married,House / apartment,-23145,365243,1,0,0,0,,20,0,C,0,0,0
5023045,0,1350000,Pensioner,Secondary / secondary special,Married,House / apartment,-23145,365243,1,0,0,0,,20,-1,0,0,0,0
5023046,0,1350000,Pensioner,Secondary / secondary special,Married,House / apartment,-23145,365243,1,0,0,0,,20,-6,0,0,0,0
5023048,0,675000,Working,Secondary / secondary special,Married,House / apartment,-10760,-2884,1,1,1,0,Laborers,20,0,C,0,0,1
5023049,0,675000,Working,Secondary / secondary special,Married,House / apartment,-10760,-2884,1,1,1,0,Laborers,20,0,0,0,0,1
5023050,0,675000,Working,Secondary / secondary special,Married,House / apartment,-10760,-2884,1,1,1,0,Laborers,20,0,X,0,0,1
5023051,3,1125000,Working,Secondary / secondary special,Married,House / apartment,-13073,-4526,1,1,1,0,Medicine staff,50,-4,0,0,0,1
5023052,3,1125000,Working,Secondary / secondary special,Married,House / apartment,-13073,-4526,1,1,1,0,Medicine staff,50,0,0,0,0,1
5023053,0,2475000,Pensioner,Secondary / secondary special,Married,House / apartment,-21177,365243,1,0,0,0,,20,0,C,0,0,1
5023054,0,2475000,Pensioner,Secondary / secondary special,Married,House / apartment,-21177,365243,1,0,0,0,,20,0,X,0,0,1
5023055,0,2475000,Pensioner,Secondary / secondary special,Married,House / apartment,-21177,365243,1,0,0,0,,20,-25,X,0,0,1
5023056,0,2475000,Pensioner,Secondary / secondary special,Married,House / apartment,-21177,365243,1,0,0,0,,20,0,X,0,0,1
5023057,1,1125000,Working,Secondary / secondary special,Married,House / apartment,-11279,-508,1,0,0,0,Laborers,30,0,C,0,1,1
5023058,1,1125000,Working,Secondary / secondary special,Married,House / apartment,-11279,-508,1,0,0,0,Laborers,30,-35,C,0,1,1
5023059,1,1125000,Working,Secondary / secondary special,Married,House / apartment,-11279,-508,1,0,0,0,Laborers,30,-35,C,0,1,1
5023060,0,2025000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-16806,-2670,1,0,0,0,Sales staff,10,0,C,0,0,1
5023061,0,2025000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-16806,-2670,1,0,0,0,Sales staff,10,0,C,0,0,1
5023063,2,2025000,Commercial associate,Secondary / secondary special,Civil marriage,Co-op apartment,-13792,-417,1,0,0,0,,40,-22,X,0,0,1
5023064,2,2025000,Commercial associate,Secondary / secondary special,Civil marriage,Co-op apartment,-13792,-417,1,0,0,0,,40,0,X,0,0,1
5023065,0,382500,Pensioner,Higher education,Married,House / apartment,-23379,365243,1,0,1,0,,20,0,C,0,0,1
5023066,0,382500,Pensioner,Higher education,Married,House / apartment,-23379,365243,1,0,1,0,,20,0,C,0,0,1
5023067,0,382500,Pensioner,Higher education,Married,House / apartment,-23379,365243,1,0,1,0,,20,0,X,0,0,1
5023068,0,382500,Pensioner,Higher education,Married,House / apartment,-23379,365243,1,0,1,0,,20,0,X,0,0,1
5023069,0,382500,Pensioner,Higher education,Married,House / apartment,-23379,365243,1,0,1,0,,20,-1,C,0,0,1
5023070,0,382500,Pensioner,Higher education,Married,House / apartment,-23379,365243,1,0,1,0,,20,0,0,0,0,1
5023071,0,382500,Pensioner,Higher education,Married,House / apartment,-23379,365243,1,0,1,0,,20,-14,C,0,0,1
5023072,0,810000,Working,Higher education,Married,House / apartment,-12615,-843,1,0,0,0,Cooking staff,20,0,0,0,1,1
5023073,0,810000,Working,Higher education,Married,House / apartment,-12615,-843,1,0,0,0,Cooking staff,20,0,0,0,1,1
5023074,0,810000,Working,Higher education,Married,House / apartment,-12615,-843,1,0,0,0,Cooking staff,20,-12,C,0,1,1
5023075,0,810000,Working,Higher education,Married,House / apartment,-12615,-843,1,0,0,0,Cooking staff,20,-16,C,0,1,1
5023076,0,810000,Working,Higher education,Married,House / apartment,-12615,-843,1,0,0,0,Cooking staff,20,0,C,0,1,1
5023077,0,810000,Working,Higher education,Married,House / apartment,-12615,-843,1,0,0,0,Cooking staff,20,0,C,0,1,1
5023078,0,810000,Working,Higher education,Married,House / apartment,-12615,-843,1,0,0,0,Cooking staff,20,-6,C,0,1,1
5023079,0,810000,Pensioner,Lower secondary,Married,House / apartment,-21801,365243,1,0,0,0,,20,0,C,0,0,1
5023080,0,810000,Pensioner,Lower secondary,Married,House / apartment,-21801,365243,1,0,0,0,,20,0,C,0,0,1
5023081,0,1350000,State servant,Incomplete higher,Single / not married,House / apartment,-8758,-296,1,0,0,0,High skill tech staff,10,0,C,0,0,1
5023082,0,1350000,State servant,Incomplete higher,Single / not married,House / apartment,-8758,-296,1,0,0,0,High skill tech staff,10,0,X,0,0,1
5023083,1,1755000,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-11709,-4983,1,0,0,0,Laborers,20,-35,C,0,1,0
5023084,1,1755000,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-11709,-4983,1,0,0,0,Laborers,20,-33,C,0,1,0
5023085,1,1755000,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-11709,-4983,1,0,0,0,Laborers,20,-35,C,0,1,0
5023086,1,1755000,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-11709,-4983,1,0,0,0,Laborers,20,-16,C,0,1,0
5023087,1,1755000,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-11709,-4983,1,0,0,0,Laborers,20,-2,C,0,1,0
5023088,1,1755000,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-11709,-4983,1,0,0,0,Laborers,20,0,0,0,1,0
5023089,0,2025000,Working,Secondary / secondary special,Separated,House / apartment,-16868,-4161,1,0,0,0,Laborers,10,0,X,0,0,0
5023092,0,2025000,Working,Secondary / secondary special,Separated,House / apartment,-16868,-4161,1,0,0,0,Laborers,10,0,C,0,0,0
5023095,0,2025000,Working,Secondary / secondary special,Separated,House / apartment,-16868,-4161,1,0,0,0,Laborers,10,0,C,0,0,0
5023096,0,2025000,Working,Secondary / secondary special,Separated,House / apartment,-16868,-4161,1,0,0,0,Laborers,10,0,X,0,0,0
5023097,1,1800000,Working,Secondary / secondary special,Married,House / apartment,-16819,-4404,1,0,0,0,Drivers,30,0,0,0,1,1
5023099,0,945000,Pensioner,Lower secondary,Married,House / apartment,-21868,365243,1,0,0,0,,20,0,C,0,0,1
5023100,0,945000,Pensioner,Lower secondary,Married,House / apartment,-21868,365243,1,0,0,0,,20,0,C,0,0,1
5023101,0,945000,Pensioner,Lower secondary,Married,House / apartment,-21868,365243,1,0,0,0,,20,0,C,0,0,1
5023102,0,945000,Pensioner,Lower secondary,Married,House / apartment,-21868,365243,1,0,0,0,,20,0,X,0,0,1
5023103,0,1350000,Pensioner,Secondary / secondary special,Married,House / apartment,-20932,365243,1,0,0,0,,20,0,0,0,0,1
5023105,1,675000,Working,Secondary / secondary special,Married,House / apartment,-15156,-1696,1,1,0,0,Core staff,30,0,C,0,1,1
5023106,1,675000,Working,Secondary / secondary special,Married,House / apartment,-15156,-1696,1,1,0,0,Core staff,30,-37,0,0,1,1
5023107,1,675000,Working,Secondary / secondary special,Married,House / apartment,-15156,-1696,1,1,0,0,Core staff,30,0,C,0,1,1
5023108,1,675000,Working,Secondary / secondary special,Married,House / apartment,-15156,-1696,1,1,0,0,Core staff,30,-17,0,0,1,1
5023109,1,675000,Working,Secondary / secondary special,Married,House / apartment,-15156,-1696,1,1,0,0,Core staff,30,0,C,0,1,1
5023110,0,3825000,Working,Higher education,Married,House / apartment,-10136,-539,1,1,1,0,Laborers,20,0,C,0,0,1
5023111,0,3825000,Working,Higher education,Married,House / apartment,-10136,-539,1,1,1,0,Laborers,20,0,X,0,0,1
5023112,0,3825000,Working,Higher education,Married,House / apartment,-10136,-539,1,1,1,0,Laborers,20,-5,C,0,0,1
5023113,0,3825000,Working,Higher education,Married,House / apartment,-10136,-539,1,1,1,0,Laborers,20,-37,C,0,0,1
5023114,0,3825000,Working,Higher education,Married,House / apartment,-10136,-539,1,1,1,0,Laborers,20,-7,X,0,0,1
5023115,0,810000,Pensioner,Secondary / secondary special,Married,House / apartment,-24167,365243,1,0,0,0,,20,0,X,0,0,1
5023116,0,810000,Working,Secondary / secondary special,Civil marriage,House / apartment,-18826,-10217,1,0,0,0,,20,0,X,0,0,1
5023117,0,810000,Working,Secondary / secondary special,Civil marriage,House / apartment,-18826,-10217,1,0,0,0,,20,0,C,0,0,1
5023118,0,810000,Working,Secondary / secondary special,Civil marriage,House / apartment,-18826,-10217,1,0,0,0,,20,0,C,0,0,1
5023120,0,3285000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12691,-2000,1,0,0,0,Realty agents,20,0,X,0,1,0
5023121,0,3285000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12691,-2000,1,0,0,0,Realty agents,20,0,X,0,1,0
5023122,0,3285000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12691,-2000,1,0,0,0,Realty agents,20,0,X,0,1,0
5023124,0,3285000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12691,-2000,1,0,0,0,Realty agents,20,0,X,0,1,0
5023125,0,3285000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12691,-2000,1,0,0,0,Realty agents,20,-36,X,0,1,0
5023126,0,3285000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12691,-2000,1,0,0,0,Realty agents,20,-33,X,0,1,0
5023127,0,3285000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12691,-2000,1,0,0,0,Realty agents,20,-5,X,0,1,0
5023129,0,3285000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12691,-2000,1,0,0,0,Realty agents,20,0,X,0,1,0
5023130,0,3285000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12691,-2000,1,0,0,0,Realty agents,20,-4,X,0,1,0
5023131,0,3285000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12691,-2000,1,0,0,0,Realty agents,20,-4,X,0,1,0
5023133,1,1800000,Working,Higher education,Married,House / apartment,-12288,-1635,1,0,0,1,Core staff,30,0,C,0,0,1
5023134,1,1800000,Working,Higher education,Married,House / apartment,-12288,-1635,1,0,0,1,Core staff,30,0,0,0,0,1
5023136,0,1125000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21135,365243,1,0,0,0,,10,0,X,0,0,0
5023137,0,1125000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21135,365243,1,0,0,0,,10,-25,X,0,0,0
5023138,0,1125000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21135,365243,1,0,0,0,,10,0,0,0,0,0
5023139,0,1125000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21135,365243,1,0,0,0,,10,0,X,0,0,0
5023140,0,1125000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21135,365243,1,0,0,0,,10,0,X,0,0,0
5023141,0,1125000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21135,365243,1,0,0,0,,10,0,0,0,0,0
5023142,0,1125000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21135,365243,1,0,0,0,,10,0,X,0,0,0
5023143,0,1125000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21135,365243,1,0,0,0,,10,-36,X,0,0,0
5023144,0,1125000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21135,365243,1,0,0,0,,10,-35,C,0,0,0
5023145,0,1125000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21135,365243,1,0,0,0,,10,-24,X,0,0,0
5023146,0,1125000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21135,365243,1,0,0,0,,10,0,0,0,0,0
5023147,0,1125000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21135,365243,1,0,0,0,,10,0,X,0,0,0
5023150,1,3150000,Working,Higher education,Married,House / apartment,-11400,-1513,1,0,0,0,Managers,30,0,C,0,0,1
5023151,1,3150000,Working,Higher education,Married,House / apartment,-11400,-1513,1,0,0,0,Managers,30,-12,C,0,0,1
5023152,1,3150000,Working,Higher education,Married,House / apartment,-11400,-1513,1,0,0,0,Managers,30,0,0,0,0,1
5023153,0,1260000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-13658,-6383,1,1,1,0,Sales staff,20,0,C,0,0,0
5023159,0,1260000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-13658,-6383,1,1,1,0,Sales staff,20,-5,C,0,0,0
5023160,0,1260000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-13658,-6383,1,1,1,0,Sales staff,20,0,C,0,0,0
5023161,0,1260000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-13658,-6383,1,1,1,0,Sales staff,20,0,0,0,0,0
5023163,0,1350000,Pensioner,Secondary / secondary special,Separated,House / apartment,-21786,365243,1,0,1,0,,10,0,C,0,0,1
5023164,0,1350000,Pensioner,Secondary / secondary special,Separated,House / apartment,-21786,365243,1,0,1,0,,10,0,C,0,0,1
5023168,0,1530000,Pensioner,Lower secondary,Married,House / apartment,-23361,365243,1,0,0,0,,20,0,C,0,0,0
5023169,0,1530000,Pensioner,Lower secondary,Married,House / apartment,-23361,365243,1,0,0,0,,20,0,0,0,0,0
5023170,1,1170000,State servant,Secondary / secondary special,Married,House / apartment,-15081,-2061,1,0,1,0,Medicine staff,30,-23,C,0,0,1
5023171,1,1170000,State servant,Secondary / secondary special,Married,House / apartment,-15081,-2061,1,0,1,0,Medicine staff,30,0,X,0,0,1
5023172,1,3375000,Working,Secondary / secondary special,Civil marriage,House / apartment,-17738,-4710,1,1,1,0,Laborers,30,0,C,0,0,1
5023173,1,3375000,Working,Secondary / secondary special,Civil marriage,House / apartment,-17738,-4710,1,1,1,0,Laborers,30,-39,X,0,0,1
5023176,1,3375000,Working,Secondary / secondary special,Civil marriage,House / apartment,-17738,-4710,1,1,1,0,Laborers,30,0,C,0,0,1
5023177,1,3375000,Working,Secondary / secondary special,Civil marriage,House / apartment,-17738,-4710,1,1,1,0,Laborers,30,0,0,0,0,1
5023180,0,675000,Pensioner,Secondary / secondary special,Married,House / apartment,-21268,365243,1,0,0,0,,20,0,C,0,0,0
5023181,0,675000,Pensioner,Secondary / secondary special,Married,House / apartment,-21268,365243,1,0,0,0,,20,0,C,0,0,0
5023182,0,675000,Pensioner,Secondary / secondary special,Married,House / apartment,-21268,365243,1,0,0,0,,20,0,C,0,0,0
5023183,0,1350000,Working,Secondary / secondary special,Married,House / apartment,-17235,-2700,1,0,1,0,Core staff,20,0,0,0,1,1
5023184,0,1350000,Working,Secondary / secondary special,Married,House / apartment,-17235,-2700,1,0,1,0,Core staff,20,0,C,0,1,1
